#=MarketMaker,EventSymbol,EventTime,ExchangeCode,MarketMaker,BidTime,BidPrice,BidSize,BidCount,AskTime,AskPrice,AskSize,AskCount
TimeAndSale,/BRNZ20:IFEU,20190820-120041.774-0500,20190820-120041-0500,699:13442,\0,56.81,5,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.096-0500,20190820-120042-0500,24:13443,\0,56.81,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.096-0500,20190820-120042-0500,24:13444,\0,56.81,2,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.096-0500,20190820-120042-0500,24:13445,\0,56.81,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.096-0500,20190820-120042-0500,27:13446,\0,56.81,3,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.096-0500,20190820-120042-0500,28:13447,\0,56.81,6,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.096-0500,20190820-120042-0500,30:13448,\0,56.81,4,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.096-0500,20190820-120042-0500,30:13449,\0,56.81,3,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.096-0500,20190820-120042-0500,30:13450,\0,56.81,2,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.096-0500,20190820-120042-0500,31:13451,\0,56.81,2,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.096-0500,20190820-120042-0500,36:13452,\0,56.81,2,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.096-0500,20190820-120042-0500,36:13453,\0,56.81,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.096-0500,20190820-120042-0500,36:13454,\0,56.81,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.115-0500,20190820-120042-0500,48:13456,\0,56.82,1,56.81,56.82,"  ",4
TimeAndSale,/BRNZ20:IFEU,20190820-120042.115-0500,20190820-120042-0500,50:13458,\0,56.81,1,56.81,56.82,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-120042.129-0500,20190820-120042-0500,58:13459,\0,56.81,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120042.129-0500,20190820-120042-0500,58:13460,\0,56.81,1,56.81,56.82,"S ",0
